Geneid,SYMBOL,tissue,betahat,sebetahat,NegativeProb,PositiveProb,lfsr,svalue,lfdr,qvalue,PosteriorMean,PosteriorSD
FBgn0031081,Nep3,head,0.4515808876666399,0.10177152147063664,1.8992399966058534e-5,0.9999663550653086,3.3644934691374346e-5,3.411215256392768e-6,1.4652534725315812e-5,1.5158883747412207e-6,0.39157108956929876,0.0960192697544393
FBgn0031080,CG12655,head,0.013254863584592297,0.17060179330693304,0.4528926400742259,0.5018204811122129,0.49817951888778716,0.13988768216799685,0.04528687881356125,0.014717368592694097,0.008673389107073035,0.13801828281426257
FBgn0052350,Vps11,head,0.26728212223519876,0.15120401501533598,0.0637581587717407,0.9201053887602427,0.07989461123975725,0.015755411197793803,0.016136452468016548,0.003498454930372557,0.19402973804544438,0.13188376412425118
FBgn0024733,RpL10,head,-0.4202296429945075,0.056395129072597694,0.9999999999994297,1.7494395782110156e-13,5.703215677499429e-13,5.10203174063338e-14,3.9537760992884135e-13,3.4036935141177724e-14,-0.4011797944169129,0.05533596342863608
FBgn0040372,G9a,head,0.20472290204194568,0.12493805932847424,0.06978585157467197,0.9101850863008023,0.08981491369919768,0.018048849946860446,0.020029062124525706,0.00464431166943195,0.1610530222998718,0.11345587965888979
FBgn0024989,CG3777,head,-0.3038084884052765,0.15108313575171167,0.9466919810678839,0.04176072752938665,0.05330801893211612,0.009623400079441253,0.011547291402729467,0.002337467749173979,-0.22202172279824575,0.13228009914767005
FBgn0023536,CG3156,head,-0.2542655741197749,0.16036136205328783,0.8914328472245239,0.08870530370718138,0.10856715277547613,0.02270549736467953,0.01986184906829474,0.004574435362999559,-0.17802900268480867,0.13721800592863884
FBgn0023534,CG17778,head,0.24880257482733137,0.13717597086633937,0.05479927788320894,0.929773140339754,0.07022685966024604,0.013450093811110527,0.015427581777037102,0.0032755232269256664,0.1893308713371725,0.12248457275702357
FBgn0023537,CG17896,head,-0.32029947031839756,0.06775016663651144,0.9999944440421065,2.498555791800085e-6,5.5559578935326925e-6,4.784353868813805e-7,3.0574021017326077e-6,2.647123999099483e-7,-0.29905846366173405,0.06565892430576588
FBgn0029525,CG18273,head,0.4302299543334533,0.13937493268026938,0.003399664297892351,0.9951921431293848,0.004807856870615232,6.587373585862218e-4,0.0014081925727228808,1.9454169356750378e-4,0.33283621937728375,0.1251849478254352
FBgn0052816,CG32816,head,-0.23063319755731163,0.12817708183847806,0.9303810686250098,0.053626101379281046,0.0696189313749902,0.013329273950471628,0.015992829995709158,0.0034674448101103946,-0.1804625857586804,0.11606569576021591
FBgn0000108,Appl,head,0.6779137565689758,0.058641522994713854,7.7233223887519e-30,1,3.348922065898833e-29,5.4014874877166925e-31,2.576589827023643e-29,3.932625006313234e-30,0.6514264301853185,0.05874821316895628
FBgn0025640,CG13369,head,-0.5754579933552249,0.12896614077288088,0.9999466321507869,3.3058319578711145e-5,5.336784921305959e-5,5.513878871368125e-6,2.0309529634348445e-5,2.136396552874022e-6,-0.46729219690356666,0.12048867212794233
FBgn0025635,Hinfp,head,-0.18918523384166336,0.1736228422611002,0.790347330535505,0.1792184312135552,0.209652669464495,0.04648669170314347,0.030434238250939803,0.007662130122711444,-0.12468693325777697,0.1430605028690949
FBgn0001341,Mybbp1A,head,-0.1523042356977471,0.17565663094899014,0.7348710898739654,0.23021472114146352,0.26512891012603457,0.0629151276319352,0.03491418898457104,0.009334439132923148,-0.09908385071916015,0.14317807478373493
FBgn0003575,su(sable),head,0.04765383918586989,0.11900572462746076,0.3390263105319054,0.6057752878144949,0.39422471218550514,0.10402157727952513,0.055198401653599745,0.01882373836488358,0.036729086793268986,0.10486706778424539
FBgn0025634,CG13367,head,-0.22955145968028892,0.1573076618267363,0.8716693124365777,0.10548640315766827,0.12833068756342225,0.027461848465985615,0.022844284405753975,0.005420328521662537,-0.1618127013714895,0.13488497063896332
FBgn0025638,Roc1a,head,-0.30401257792895603,0.09392846839180576,0.9980191340762493,0.0012134918515074216,0.0019808659237506854,2.5921209138619775e-4,7.673740722432639e-4,1.0479411437116164e-4,-0.2671914439038031,0.0887431388901326
FBgn0040383,CG5254,head,-0.44699151536495796,0.11847430460216467,0.9995062665913983,3.1346426311834515e-4,4.937334086017042e-4,6.0284504621306296e-5,1.8026914548335907e-4,2.1657269400221623e-5,-0.3698121471106847,0.10951747130015994
FBgn0040382,CG5273,head,0.28720948699452853,0.050651791855845084,1.3636212064003522e-8,0.9999999599462073,4.005379272577454e-8,3.262380974300784e-9,2.6417580661771017e-8,2.072819214393226e-9,0.27614575256350676,0.049734811076235216
FBgn0027343,fz3,head,-0.01518984401326981,0.14561641340658882,0.5089416557685336,0.4406928536570302,0.49105834423146644,0.13754839520741904,0.05036549057443621,0.01721315875039165,-0.010794164892109506,0.12277891285340299
