Gene	Tissue	Condition	V(G)	V(e)	Vp	h2
FBgn0029093	head	hs	0.040084	0.163125	0.203209	0.197256
FBgn0033225	head	hs	0.036541	1.376628	1.41317	0.025858
FBgn0033224	head	hs	0.103674	2.132645	2.236319	0.046359
FBgn0033192	head	hs	0.03074	0.392411	0.423151	0.072645
FBgn0033194	head	hs	2e-06	1.575016	1.575018	1e-06
FBgn0050491	head	hs	2e-06	1.590399	1.590401	1e-06
FBgn0050495	head	hs	0.166023	2.250517	2.41654	0.068703
FBgn0033204	head	hs	0.396948	1.425263	1.82221	0.217839
FBgn0033209	head	hs	0.066241	0.87235	0.938591	0.070575
FBgn0050493	head	hs	0.090402	1.471265	1.561667	0.057888
FBgn0033214	head	hs	0.545312	2.470242	3.015554	0.180833
FBgn0015614	head	hs	0.051727	0.250854	0.302582	0.170953
FBgn0042135	head	hs	0.13311	0.120649	0.253759	0.524554
FBgn0033212	head	hs	0.015736	0.48842	0.504156	0.031213
FBgn0033210	head	hs	0.188191	2.266903	2.455094	0.076653
FBgn0033208	head	hs	0.043816	1.253	1.296817	0.033788
FBgn0033196	head	hs	0.123431	0.309386	0.432817	0.28518
FBgn0004133	head	hs	1.715452	1.161033	2.876485	0.596371
FBgn0004132	head	hs	1e-06	0.670211	0.670211	1e-06
FBgn0050499	head	hs	0.015477	1.339677	1.355154	0.01142
FBgn0033191	head	hs	0.011399	1.654313	1.665712	0.006844
FBgn0033188	head	hs	0.016726	0.220707	0.237433	0.070446
FBgn0003174	head	hs	0.007485	1.587842	1.595327	0.004692
FBgn0003460	head	hs	0.084414	0.907217	0.991631	0.085126
FBgn0033169	head	hs	0.054854	1.873727	1.928581	0.028443
FBgn0033178	head	hs	2e-06	1.654586	1.654588	1e-06
FBgn0033184	head	hs	0.0612	1.872032	1.933232	0.031657
FBgn0033183	head	hs	1e-06	0.790456	0.790457	1e-06
FBgn0010548	head	hs	0.024488	0.242008	0.266496	0.091887
FBgn0033179	head	hs	0.103745	0.693174	0.796918	0.130182
FBgn0033177	head	hs	0.069586	1.249143	1.318729	0.052767
FBgn0050502	head	hs	0.083383	2.539325	2.622709	0.031793
FBgn0033166	head	hs	0.033587	0.524898	0.558486	0.06014
FBgn0000352	head	hs	0.115234	1.475066	1.5903	0.07246
FBgn0033159	head	hs	0	0.26833	0.26833	1e-06
FBgn0033127	head	hs	0.106725	0.414571	0.521296	0.204729
FBgn0033128	head	hs	0.540953	0.698546	1.239498	0.436429
FBgn0033129	head	hs	0.046599	1.670843	1.717442	0.027133
FBgn0033130	head	hs	0.158629	1.064062	1.222691	0.129737
FBgn0033132	head	hs	0.076231	0.954505	1.030736	0.073958
FBgn0033133	head	hs	0.414686	1.22755	1.642236	0.252513
FBgn0033134	head	hs	0.087288	0.446854	0.534142	0.163417
FBgn0016032	head	hs	0.145018	0.98367	1.128688	0.128483
FBgn0033135	head	hs	0.161511	2.186534	2.348045	0.068785
FBgn0003090	head	hs	1e-06	0.526869	0.526869	1e-06
FBgn0033153	head	hs	0.144136	2.058447	2.202583	0.06544
FBgn0026602	head	hs	0.233068	1.492298	1.725366	0.135083
FBgn0015039	head	hs	0.163972	0.767618	0.93159	0.176013
FBgn0015038	head	hs	0.103968	2.411514	2.515482	0.041331
FBgn0027558	head	hs	0.038582	1.214938	1.25352	0.030779
FBgn0016126	head	hs	0.029483	0.172889	0.202373	0.145689
FBgn0040324	head	hs	0	0.448389	0.44839	1e-06
FBgn0039911	head	hs	0.022405	0.404758	0.427162	0.05245
FBgn0024728	head	hs	1e-06	0.503726	0.503726	1e-06
FBgn0039920	head	hs	0.013986	0.390765	0.404752	0.034555
FBgn0026199	head	hs	0.043309	0.689847	0.733156	0.059072
FBgn0039916	head	hs	0.034762	0.742651	0.777414	0.044715
FBgn0028996	head	hs	0.059609	0.493764	0.553374	0.10772
FBgn0039909	head	hs	0	0.209918	0.209919	1e-06
FBgn0026869	head	hs	0.006054	0.52691	0.532965	0.011359
FBgn0039908	head	hs	0.04976	0.531407	0.581167	0.08562
FBgn0026262	head	hs	0	0.480989	0.480989	1e-06
FBgn0039907	head	hs	0	0.409446	0.409447	1e-06
FBgn0024811	head	hs	0.006456	0.551221	0.557677	0.011576
FBgn0039896	head	hs	2e-06	1.914857	1.914859	1e-06
FBgn0039897	head	hs	0.04011	0.498033	0.538142	0.074534
FBgn0026777	head	hs	0.059738	0.360413	0.420151	0.142182
FBgn0052850	head	hs	1e-06	0.745299	0.7453	1e-06
FBgn0039904	head	hs	0.001711	0.251743	0.253454	0.006751
FBgn0039902	head	hs	0.026396	0.549735	0.576131	0.045815
FBgn0042696	head	hs	0.057782	0.506245	0.564026	0.102445
FBgn0053481	head	hs	0.047845	0.314006	0.361852	0.132223
FBgn0051999	head	hs	1e-06	0.583664	0.583665	1e-06
FBgn0051998	head	hs	0.004447	0.425879	0.430326	0.010334
FBgn0039890	head	hs	0.06961	0.390039	0.459649	0.151442
FBgn0039889	head	hs	0.002893	0.389548	0.392441	0.007372
FBgn0051997	head	hs	0.017855	0.433005	0.45086	0.039601
FBgn0011747	head	hs	0.036624	0.186179	0.222803	0.16438
FBgn0017545	head	hs	0.035294	0.194153	0.229447	0.153821
FBgn0004859	head	hs	0.080983	1.108877	1.189859	0.068061
FBgn0025740	head	hs	0.016752	1.018491	1.035243	0.016182
FBgn0019985	head	hs	0.021054	0.662671	0.683725	0.030793
FBgn0019650	head	hs	0.000464	0.279487	0.279951	0.001657
FBgn0010217	head	hs	0.022552	0.135206	0.157758	0.142955
FBgn0013749	head	hs	0.023741	0.413288	0.437029	0.054323
FBgn0002521	head	hs	0.037948	0.645103	0.683051	0.055556
FBgn0052017	head	hs	0.013605	0.728355	0.741961	0.018337
FBgn0039928	head	hs	0	0.248409	0.24841	1e-06
FBgn0024913	head	hs	0.031934	0.458008	0.489942	0.065178
FBgn0011642	head	hs	0	0.463324	0.463325	1e-06
FBgn0039929	head	hs	0.070323	0.455259	0.525582	0.133799
FBgn0039932	head	hs	6.060755	1.198796	7.259552	0.834866
FBgn0052016	head	hs	0.019745	0.629309	0.649053	0.030421
FBgn0023213	head	hs	0	0.187098	0.187098	1e-06
FBgn0039936	head	hs	0.012316	0.225163	0.237479	0.051863
FBgn0039938	head	hs	0.091245	0.296218	0.387463	0.235493
FBgn0039923	head	hs	0.030688	0.447447	0.478135	0.064182
FBgn0024698	head	hs	0.090151	1.990463	2.080615	0.043329
FBgn0010473	head	hs	0.023665	0.173513	0.197177	0.120017
FBgn0003386	head	hs	0.018251	0.386545	0.404796	0.045087
FBgn0051481	head	hs	0.104099	1.164213	1.268312	0.082077
FBgn0010453	head	hs	1e-06	0.848932	0.848933	1e-06
FBgn0014342	head	hs	0.339914	1.708299	2.048213	0.165956
FBgn0032721	head	hs	0.015925	0.98559	1.001515	0.015901
FBgn0036290	head	hs	0.894725	1.908905	2.80363	0.319131
FBgn0002565	head	hs	3.17865	2.321444	5.500094	0.577927
FBgn0025885	head	hs	0.150555	0.14474	0.295295	0.509845
FBgn0038282	head	hs	0.048522	0.403125	0.451647	0.107433
FBgn0016047	head	hs	0.053106	1.369492	1.422598	0.037331
FBgn0030151	head	hs	0.058649	0.713404	0.772054	0.075965
FBgn0039817	head	hs	0.762759	2.016376	2.779135	0.274459
FBgn0003141	head	hs	0.075821	0.498617	0.574438	0.131992
FBgn0036039	head	hs	2e-06	1.639624	1.639626	1e-06
FBgn0038535	head	hs	0.24881	0.444015	0.692824	0.359124
FBgn0050489	head	hs	0.242831	2.920086	3.162917	0.076774
FBgn0000109	head	hs	0.024119	1.478372	1.502491	0.016052
FBgn0039757	head	hs	0.032729	0.307477	0.340206	0.096203
FBgn0003892	head	hs	1e-06	1.259153	1.259154	1e-06
FBgn0005278	head	hs	0.041643	0.239093	0.280736	0.148335
FBgn0052000	head	hs	0.010581	0.248307	0.258888	0.040871
FBgn0021760	head	hs	0.034906	0.49597	0.530876	0.065752
FBgn0067783	head	hs	0.050935	1.11475	1.165684	0.043695
FBgn0035981	head	hs	0.07577	1.502892	1.578662	0.047996
FBgn0001098	head	hs	0.042955	0.185606	0.22856	0.187936
FBgn0017418	head	hs	0	0.383355	0.383356	1e-06
FBgn0002921	head	hs	0.019148	0.165675	0.184823	0.103603
FBgn0000083	head	hs	0.070117	0.417017	0.487134	0.143938
FBgn0011672	head	hs	0.045882	0.423832	0.469715	0.097681
FBgn0036544	head	hs	0.223403	0.423997	0.647401	0.345077
FBgn0034275	head	hs	2e-06	1.911619	1.911621	1e-06
FBgn0027572	head	hs	0.01215	0.355124	0.367274	0.033083
FBgn0028744	head	hs	2e-06	1.608039	1.608041	1e-06
FBgn0028743	head	hs	0.038825	0.37877	0.417595	0.092973
FBgn0034277	head	hs	0.018617	0.888431	0.907048	0.020525
FBgn0035917	head	hs	0.044152	0.482734	0.526886	0.083798
FBgn0036101	head	hs	1e-06	1.320244	1.320245	1e-06
FBgn0032388	head	hs	2e-06	1.845504	1.845506	1e-06
FBgn0030892	head	hs	1e-06	1.311207	1.311208	1e-06
FBgn0036790	head	hs	2e-06	1.663917	1.663918	1e-06
FBgn0010424	head	hs	0.030941	1.963064	1.994005	0.015517
FBgn0036911	head	hs	0.117335	0.946021	1.063357	0.110344
FBgn0036900	head	hs	0.077904	0.932528	1.010432	0.0771
FBgn0015721	head	hs	0.0936	1.046573	1.140173	0.082093
FBgn0053493	head	hs	0.240895	0.6181	0.858996	0.280438
FBgn0053494	head	hs	0.261399	0.594313	0.855712	0.305476
FBgn0040227	head	hs	0.01396	0.461554	0.475514	0.029358
FBgn0025790	head	hs	1e-06	0.500439	0.50044	1e-06
FBgn0032699	head	hs	0.114777	1.330194	1.444971	0.079432
FBgn0036302	head	hs	0.010215	0.389645	0.39986	0.025547
FBgn0031883	head	hs	0.011562	0.201235	0.212798	0.054335
FBgn0031835	head	hs	0.008343	0.344444	0.352787	0.023649
FBgn0031115	head	hs	1e-06	1.409926	1.409927	1e-06
FBgn0000286	head	hs	0	0.318123	0.318123	1e-06
FBgn0028425	head	hs	0.078073	1.581202	1.659275	0.047052
FBgn0003380	head	hs	0.019229	0.220674	0.239904	0.080154
FBgn0037153	head	hs	0.011265	0.320128	0.331393	0.033994
FBgn0027780	head	hs	0.156079	1.791872	1.947951	0.080125
FBgn0003464	head	hs	0.02092	0.44897	0.469891	0.044522
FBgn0023023	head	hs	0	0.368767	0.368768	1e-06
FBgn0037222	head	hs	0.352532	2.098162	2.450694	0.14385
FBgn0037836	head	hs	0.039172	2.187096	2.226269	0.017596
FBgn0030657	head	hs	0.063713	1.521344	1.585057	0.040196
FBgn0043070	head	hs	0.034088	0.176171	0.21026	0.162125
FBgn0003118	head	hs	0	0.413303	0.413303	1e-06
FBgn0004595	head	hs	0.035501	0.259314	0.294815	0.120417
FBgn0016038	head	hs	0.057182	0.745217	0.802399	0.071264
FBgn0033566	head	hs	2e-06	1.535817	1.535818	1e-06
FBgn0003189	head	hs	0.031452	1.392726	1.424178	0.022085
FBgn0032202	head	hs	0.063094	0.389021	0.452116	0.139553
FBgn0002773	head	hs	0.078655	0.326366	0.40502	0.194199
FBgn0031450	head	hs	0.148398	0.418802	0.5672	0.261633
FBgn0050423	head	hs	0.040095	0.344063	0.384158	0.104371
FBgn0051665	head	hs	0.04188	0.379967	0.421847	0.099278
FBgn0005666	head	hs	0.041721	0.34989	0.391611	0.106536
FBgn0052206	head	hs	0.016205	0.398798	0.415003	0.039049
FBgn0052442	head	hs	0.068163	1.844981	1.913144	0.035629
FBgn0023531	head	hs	0.032409	0.881189	0.913598	0.035474
FBgn0053170	head	hs	0.051513	0.993865	1.045378	0.049276
FBgn0053198	head	hs	1e-06	1.385107	1.385108	1e-06
FBgn0035802	head	hs	0.008833	0.311262	0.320095	0.027596
FBgn0032120	head	hs	0	0.491317	0.491317	1e-06
FBgn0041723	head	hs	0.015473	0.833497	0.848969	0.018225
FBgn0052311	head	hs	0.048995	0.260899	0.309895	0.158103
FBgn0003016	head	hs	0.00344	0.28567	0.28911	0.011898
FBgn0015925	head	hs	2e-06	2.173439	2.173441	1e-06
FBgn0038474	head	hs	1e-06	0.977151	0.977152	1e-06
FBgn0025456	head	hs	0.136711	0.994148	1.130858	0.120891
FBgn0026379	head	hs	0.005314	0.709426	0.71474	0.007434
FBgn0039207	head	hs	0.07222	0.957836	1.030057	0.070113
FBgn0032455	head	hs	1e-06	0.885617	0.885618	1e-06
FBgn0039215	head	hs	2e-06	1.690818	1.69082	1e-06
FBgn0039711	head	hs	2e-06	2.336158	2.336161	1e-06
FBgn0002567	head	hs	0.111893	0.255277	0.36717	0.304744
FBgn0032001	head	hs	0.148987	2.008333	2.157321	0.069061
FBgn0025682	head	hs	0.033193	0.926939	0.960132	0.034571
FBgn0031813	head	hs	0.071616	0.534547	0.606164	0.118147
FBgn0026620	head	hs	0.021891	0.148855	0.170746	0.128209
FBgn0003721	head	hs	0.030897	0.180314	0.211211	0.146285
FBgn0034405	head	hs	0.022016	0.294398	0.316414	0.069579
FBgn0039915	head	hs	0.067419	0.676321	0.74374	0.090649
FBgn0020445	head	hs	0.08704	0.912621	0.999661	0.087069
FBgn0004509	head	hs	0.004994	0.234249	0.239243	0.020875
FBgn0000117	head	hs	0.033497	0.489895	0.523392	0.064
FBgn0022361	head	hs	0.010436	0.328351	0.338788	0.030805
FBgn0023175	head	hs	0.024933	0.666244	0.691177	0.036073
FBgn0010329	head	hs	0.03377	0.46239	0.49616	0.068063
FBgn0011754	head	hs	0.063191	0.478215	0.541406	0.116717
FBgn0001991	head	hs	0.034764	0.278152	0.312915	0.111096
FBgn0032456	head	hs	0.015795	0.187	0.202796	0.077888
FBgn0050069	head	hs	0	0.286599	0.2866	1e-06
FBgn0039114	head	hs	0.785192	1.904154	2.689347	0.291964
FBgn0015513	head	hs	0.018854	0.371586	0.39044	0.048288
FBgn0039120	head	hs	1e-06	0.709611	0.709612	1e-06
FBgn0039118	head	hs	0.373013	1.471711	1.844724	0.202205
FBgn0039115	head	hs	0.305965	1.316764	1.62273	0.18855
FBgn0039113	head	hs	1e-06	1.10365	1.103651	1e-06
FBgn0035477	head	hs	0.112385	1.059304	1.171689	0.095917
FBgn0004880	head	hs	0.031462	0.231397	0.262859	0.11969
FBgn0035482	head	hs	2e-06	1.824567	1.824569	1e-06
FBgn0035481	head	hs	0.042498	0.280458	0.322956	0.131592
FBgn0035480	head	hs	1e-06	0.764166	0.764166	1e-06
FBgn0035475	head	hs	0.079844	1.402947	1.482791	0.053847
FBgn0030545	head	hs	0.052705	1.571074	1.623779	0.032458
FBgn0026713	head	hs	0.036871	1.341537	1.378409	0.026749
FBgn0030552	head	hs	0.018327	0.744662	0.762989	0.02402
FBgn0030554	head	hs	0.003692	1.769404	1.773096	0.002082
FBgn0002917	head	hs	0.037908	0.96939	1.007298	0.037634
FBgn0030556	head	hs	1e-06	0.643367	0.643367	1e-06
FBgn0030555	head	hs	0.075306	0.533653	0.60896	0.123664
FBgn0003053	head	hs	1e-06	0.508352	0.508352	1e-06
FBgn0029718	head	hs	2e-06	1.851051	1.851053	1e-06
FBgn0022942	head	hs	1e-06	0.955235	0.955236	1e-06
FBgn0029720	head	hs	1e-06	1.299477	1.299479	1e-06
FBgn0025615	head	hs	0.12476	2.165125	2.289885	0.054483
FBgn0036877	head	hs	0.150385	2.792942	2.943328	0.051094
FBgn0036876	head	hs	0.209798	0.544707	0.754505	0.27806
FBgn0036875	head	hs	0.082855	1.24595	1.328804	0.062353
FBgn0031126	head	hs	0.010158	1.405473	1.415631	0.007176
FBgn0019929	head	hs	0.092708	1.015697	1.108405	0.083641
FBgn0030157	head	hs	0.340821	0.604861	0.945682	0.360397
FBgn0030158	head	hs	0.083308	0.359683	0.442991	0.188058
FBgn0030159	head	hs	0.301688	1.239395	1.541083	0.195763
FBgn0030160	head	hs	0.066346	0.298385	0.364731	0.181903
FBgn0030156	head	hs	0.014335	1.271604	1.28594	0.011148
FBgn0052695	head	hs	0.561084	1.026316	1.587401	0.353461
FBgn0024807	head	hs	0.013773	0.32194	0.335713	0.041027
FBgn0027588	head	hs	0.390995	0.070093	0.461088	0.847984
FBgn0052230	head	hs	0	0.172652	0.172652	1e-06
FBgn0010215	head	hs	0.011404	0.261841	0.273245	0.041736
FBgn0039530	head	hs	0.047268	1.316552	1.363821	0.034659
FBgn0039532	head	hs	0.029968	1.189986	1.219954	0.024565
FBgn0039536	head	hs	0.226549	0.743877	0.970426	0.233453
FBgn0039537	head	hs	0.022952	0.58202	0.604972	0.037939
FBgn0039538	head	hs	0.011988	2.125438	2.137426	0.005609
FBgn0045862	head	hs	0.00903	1.875271	1.8843	0.004792
FBgn0039543	head	hs	0.123674	1.827463	1.951137	0.063386
FBgn0003330	head	hs	1e-06	1.358111	1.358113	1e-06
FBgn0002772	head	hs	0.060607	0.397782	0.458389	0.132216
FBgn0260484	head	hs	0.575162	1.329226	1.904388	0.302019
FBgn0021738	head	hs	1.347749	1.579911	2.927661	0.46035
FBgn0031645	head	hs	0.118137	0.296646	0.414783	0.284817
FBgn0032859	head	hs	0.02773	0.766566	0.794296	0.034912
FBgn0051687	head	hs	1.131322	1.458872	2.590194	0.436771
FBgn0032864	head	hs	0.047105	0.709056	0.756161	0.062295
FBgn0032858	head	hs	0.013681	1.931902	1.945583	0.007032
FBgn0031688	head	hs	2e-06	2.089759	2.089761	1e-06
FBgn0031692	head	hs	0.153895	0.65587	0.809764	0.190049
FBgn0033538	head	hs	1e-06	1.317327	1.317328	1e-06
FBgn0033540	head	hs	0.012287	2.081725	2.094012	0.005868
FBgn0033539	head	hs	0.004932	0.954923	0.959855	0.005139
FBgn0031195	head	hs	1e-06	0.800804	0.800805	1e-06
FBgn0010316	head	hs	0.077744	1.367569	1.445312	0.05379
FBgn0029082	head	hs	0.008042	0.482916	0.490958	0.01638
FBgn0015872	head	hs	0.084149	0.399555	0.483705	0.173968
FBgn0050026	head	hs	0.227657	1.524002	1.751659	0.129967
FBgn0033015	head	hs	0.021136	0.270977	0.292113	0.072356
FBgn0033019	head	hs	0.164332	1.927486	2.091817	0.078559
FBgn0033021	head	hs	0.027684	0.67557	0.703254	0.039365
FBgn0033017	head	hs	1e-06	0.558497	0.558498	1e-06
FBgn0052133	head	hs	0.045805	1.004889	1.050694	0.043595
FBgn0053196	head	hs	0.00834	0.243107	0.251446	0.033166
FBgn0040849	head	hs	1e-06	0.823638	0.823639	1e-06
FBgn0033005	head	hs	0.018552	0.688376	0.706928	0.026243
FBgn0033010	head	hs	0.059095	0.447803	0.506898	0.116581
FBgn0026238	head	hs	0	0.316281	0.316281	1e-06
FBgn0013348	head	hs	0.239232	1.550317	1.789549	0.133683
FBgn0032949	head	hs	0.008396	0.174357	0.182753	0.04594
FBgn0030717	head	hs	0.00714	1.532168	1.539308	0.004638
FBgn0000611	head	hs	0.009016	0.265823	0.274839	0.032805
FBgn0030720	head	hs	2e-06	1.868136	1.868138	1e-06
FBgn0030723	head	hs	1e-06	1.062604	1.062606	1e-06
FBgn0028397	head	hs	0.017389	0.223002	0.24039	0.072335
FBgn0030724	head	hs	0.01598	0.373504	0.389484	0.041029
FBgn0003969	head	hs	1e-06	0.731782	0.731783	1e-06
FBgn0030719	head	hs	0.005711	1.04443	1.050141	0.005439
FBgn0030718	head	hs	0.025483	0.18315	0.208633	0.122144
FBgn0030716	head	hs	1e-06	0.877446	0.877447	1e-06
FBgn0029174	head	hs	1e-06	1.071421	1.071422	1e-06
FBgn0010520	head	hs	0.08338	1.637327	1.720707	0.048457
FBgn0024285	head	hs	0.014679	0.653043	0.667723	0.021984
FBgn0040064	head	hs	0.118553	0.406078	0.524631	0.225974
FBgn0032160	head	hs	0.136131	0.915578	1.05171	0.129438
FBgn0032161	head	hs	0.653771	1.858949	2.51272	0.260185
FBgn0051712	head	hs	0.048155	0.248336	0.296491	0.162417
FBgn0025700	head	hs	0.095456	0.641897	0.737353	0.129458
FBgn0032156	head	hs	0.0661	0.251342	0.317442	0.208228
FBgn0004867	head	hs	0.05676	0.241738	0.298497	0.190151
FBgn0031089	head	hs	0.007219	0.526926	0.534144	0.013514
FBgn0031092	head	hs	0.086569	0.736013	0.822581	0.10524
FBgn0031097	head	hs	0.065214	2.895409	2.960623	0.022027
FBgn0022770	head	hs	0.262677	2.140593	2.40327	0.1093
FBgn0015789	head	hs	0.042303	0.36335	0.405653	0.104284
FBgn0031099	head	hs	0.067183	0.526132	0.593315	0.113233
FBgn0031098	head	hs	2e-06	1.623445	1.623446	1e-06
FBgn0003654	head	hs	2e-06	2.166978	2.16698	1e-06
FBgn0000084	head	hs	0.022888	1.990341	2.013228	0.011369
FBgn0031093	head	hs	2e-06	2.195048	2.19505	1e-06
FBgn0031090	head	hs	1e-06	0.589284	0.589285	1e-06
FBgn0030759	head	hs	0.246165	1.946323	2.192488	0.112277
FBgn0061200	head	hs	0.002771	0.460145	0.462916	0.005986
FBgn0025743	head	hs	1e-06	0.709093	0.709093	1e-06
FBgn0030763	head	hs	0.010663	2.546728	2.557391	0.004169
FBgn0030761	head	hs	1e-06	1.472527	1.472529	1e-06
FBgn0015615	head	hs	1e-06	1.350877	1.350878	1e-06
FBgn0011826	head	hs	0.028648	0.584393	0.613041	0.046731
FBgn0011742	head	hs	1e-06	0.985916	0.985917	1e-06
FBgn0041150	head	hs	0.019065	0.195356	0.214421	0.088914
FBgn0033250	head	hs	0.024506	0.24402	0.268526	0.091262
FBgn0034072	head	hs	0	0.288032	0.288033	1e-06
FBgn0033155	head	hs	2e-06	1.459405	1.459406	1e-06
FBgn0025360	head	hs	0.010878	0.615456	0.626334	0.017367
FBgn0031646	head	hs	0.255385	2.437254	2.692638	0.094846
FBgn0031662	head	hs	2e-06	1.898205	1.898207	1e-06
FBgn0033911	head	hs	0.068142	1.140229	1.208371	0.056392
FBgn0034071	head	hs	0.011113	0.252563	0.263676	0.042147
FBgn0034479	head	hs	0.800176	0.632892	1.433068	0.558366
FBgn0031651	head	hs	2e-06	2.013167	2.013169	1e-06
FBgn0015834	head	hs	0.073762	0.622719	0.696481	0.105906
FBgn0031661	head	hs	0.166046	1.670176	1.836222	0.090428
FBgn0031663	head	hs	0.013081	1.645353	1.658434	0.007888
FBgn0031664	head	hs	0.009086	2.038196	2.047282	0.004438
FBgn0037028	head	hs	0.170478	0.788582	0.95906	0.177755
FBgn0031660	head	hs	0.01029	0.536237	0.546528	0.018828
FBgn0061515	head	hs	0.067576	0.390553	0.458128	0.147504
FBgn0051961	head	hs	2e-06	1.599086	1.599087	1e-06
FBgn0053512	head	hs	0.07742	0.689011	0.766432	0.101014
FBgn0053516	head	hs	0.027991	0.593509	0.6215	0.045037
FBgn0053519	head	hs	0	0.451445	0.451445	1e-06
FBgn0053523	head	hs	0.048984	0.330671	0.379655	0.129023
FBgn0053531	head	hs	0.234681	0.610948	0.845629	0.277522
FBgn0053543	head	hs	0.061552	0.816779	0.878331	0.070078
FBgn0053526	head	hs	0.015952	0.223958	0.23991	0.066492
FBgn0053547	head	hs	0.06705	0.187325	0.254376	0.263588
FBgn0002183	head	hs	1e-06	1.35051	1.350511	1e-06
FBgn0030018	head	hs	0.069742	0.97247	1.042212	0.066918
FBgn0010263	head	hs	0.023848	0.174796	0.198644	0.120055
FBgn0052484	head	hs	1e-06	1.413414	1.413416	1e-06
FBgn0004648	head	hs	0.001637	0.195591	0.197227	0.008298
FBgn0020493	head	hs	0.019759	0.487265	0.507023	0.03897
FBgn0029723	head	hs	0.040923	0.759997	0.80092	0.051096
FBgn0001301	head	hs	0.059652	0.83093	0.890582	0.066981
FBgn0035331	head	hs	1e-06	1.085023	1.085024	1e-06
FBgn0031689	head	hs	0.089323	1.135168	1.224492	0.072947
FBgn0053548	head	hs	0.137128	0.333107	0.470236	0.291616
FBgn0040726	head	hs	0.250405	0.272013	0.522419	0.47932
FBgn0053554	head	hs	0.026709	0.291122	0.317831	0.084036
FBgn0053556	head	hs	0.084534	0.641945	0.726479	0.116362
FBgn0038087	head	hs	0.023663	1.822584	1.846247	0.012817
FBgn0003231	head	hs	1e-06	1.328349	1.328351	1e-06
FBgn0000625	head	hs	0.094364	1.691996	1.786359	0.052825
FBgn0003984	head	hs	0	0.363998	0.363999	1e-06
FBgn0010894	head	hs	0.000653	0.935368	0.936021	0.000698
FBgn0003429	head	hs	0.034584	0.187135	0.221719	0.155982
FBgn0004587	head	hs	0.001661	0.219966	0.221627	0.007495
FBgn0004882	head	hs	0.009737	0.871239	0.880976	0.011052
FBgn0005561	head	hs	0.07013	0.574894	0.645023	0.108724
FBgn0033170	head	hs	0.616983	1.174174	1.791157	0.344461
FBgn0039927	head	hs	0.04124	0.326687	0.367927	0.112087
FBgn0027339	head	hs	0.045046	0.261829	0.306875	0.146789
FBgn0037313	head	hs	0.036489	0.426402	0.462891	0.07883
FBgn0041707	head	hs	0.06353	0.252805	0.316334	0.200831
FBgn0002774	head	hs	1e-06	0.859222	0.859223	1e-06
FBgn0004102	head	hs	0.002845	0.345396	0.348241	0.008169
FBgn0033807	head	hs	0.146403	1.181016	1.327419	0.110291
FBgn0000303	head	hs	0.115637	0.331766	0.447403	0.258463
FBgn0004606	head	hs	0.012011	0.424094	0.436105	0.027541
FBgn0028572	head	hs	0.047584	0.281761	0.329345	0.14448
FBgn0038651	head	hs	0.034349	0.609357	0.643707	0.053362
FBgn0004607	head	hs	1e-06	0.659083	0.659084	1e-06
FBgn0005558	head	hs	0.057178	0.525499	0.582676	0.098129
FBgn0037317	head	hs	0.061316	1.650622	1.711938	0.035817
FBgn0023416	head	hs	0.027703	0.55676	0.584462	0.047399
FBgn0000259	head	hs	0.0029	0.212056	0.214957	0.013492
FBgn0011655	head	hs	1e-06	1.172601	1.172602	1e-06
FBgn0004907	head	hs	0.024808	0.134674	0.159482	0.155554
FBgn0039914	head	hs	0.062977	1.30094	1.363917	0.046174
FBgn0004369	head	hs	0.027462	0.42603	0.453492	0.060556
FBgn0010114	head	hs	0.039351	0.235912	0.275263	0.142958
FBgn0029676	head	hs	0.565954	1.171122	1.737075	0.325808
FBgn0026059	head	hs	0.02823	0.195431	0.223661	0.126219
FBgn0005427	head	hs	0.032778	0.292368	0.325146	0.100809
FBgn0000053	head	hs	0.164778	0.893109	1.057887	0.155762
FBgn0000567	head	hs	0.004348	0.413223	0.417571	0.010413
FBgn0052333	head	hs	0.008265	0.623564	0.631829	0.013081
FBgn0041605	head	hs	0.034201	0.186695	0.220896	0.154828
FBgn0052576	head	hs	0.091729	1.241979	1.333708	0.068778
FBgn0053111	head	hs	0.017977	1.867666	1.885643	0.009534
