tissue,Geneid,logFC,AveExpr,t,P.Value,adj.P.Val,B,HSvsC,SYMBOL
head,FBgn0053481,0.5913574203232503,6.498787738017741,13.439322454616384,1.3795336320445617e-39,1.9217748106808525e-37,79.00466026714184,1,dpr7
head,FBgn0025712,0.9446661335032447,4.110951976161672,13.428843349283323,1.5718606507259792e-39,2.1046942726086257e-37,78.78876406565062,1,CG13920
head,FBgn0031771,0.8152883187680011,5.554291073857265,13.381016664571677,2.848667023573697e-39,3.739423289021934e-37,78.32017446629312,1,ND-51
head,FBgn0086691,-0.8332684874722958,6.7585811310242665,-13.346688785343728,4.3602573097998294e-39,5.615682338998799e-37,77.86909934676812,-1,UK114
head,FBgn0000279,-2.8302748100301516,1.1580884539473046,-13.42881026983403,1.572508173205976e-39,2.1046942726086257e-37,77.65103047973768,-1,CecC
head,FBgn0010078,-0.39628997485804796,10.509118818433846,-13.336335431580848,4.956687771946487e-39,6.26562050579754e-37,77.6353868157984,-1,RpL23
head,FBgn0033366,-0.9732818628512323,5.179874949992755,-13.311763626265476,6.717259270980006e-39,8.336729415219913e-37,77.46196558210616,-1,Ance-4
head,FBgn0028369,-0.4518965390058165,8.933085674375814,-13.26944827401807,1.1324904608915517e-38,1.3804249796510235e-36,76.84160422162864,-1,kirre
head,FBgn0015521,-0.37325825100857557,10.756778693646373,-13.235701616977494,1.7159678353264659e-38,2.054946744550606e-36,76.39862744197242,-1,RpS21
head,FBgn0034051,0.6899281827422739,5.2584002076645575,13.163571671994568,4.158758902119736e-38,4.894429011356779e-36,75.66793926935533,1,Mlf
head,FBgn0031558,-0.9724791354757532,6.311106716909217,-13.099084046639849,9.145180840951605e-38,1.0233607282022239e-35,74.87747152490326,-1,CG16704
head,FBgn0039073,-1.440396991204624,3.5189137114359195,-13.11702400860497,7.347313741109858e-38,8.500468406239981e-36,74.80440831789198,-1,CG4408
head,FBgn0019936,-0.4150930451686996,10.432986022156946,-13.101581296441276,8.870864333867795e-38,1.0092086657163595e-35,74.77457313685395,-1,RpS20
head,FBgn0027657,-0.5834623550254818,8.371664422650564,-13.03954528570908,1.8875745717453904e-37,2.045172067735561e-35,74.07134359230758,-1,glob1
head,FBgn0283494,-0.7701241680549584,4.899129221505138,-13.027620007036425,2.181695861244587e-37,2.32691499200868e-35,74.01559552615899,-1,Ak2
head,FBgn0087005,0.9116974859174611,5.2209739822801415,13.025529783822384,2.2377542356392764e-37,2.3499862173036462e-35,74.00285606410789,1,rtp
head,FBgn0013694,-1.017977011921206,3.435984415410935,-13.051100070346276,1.6402941461519837e-37,1.805910942198942e-35,74.00038885889832,-1,trnG
head,FBgn0031417,-0.9001936317238446,6.690971486150437,-12.999321111320052,3.0749616771928984e-37,3.180255819472534e-35,73.65496094462485,-1,CG3597
head,FBgn0031561,-0.6788139795717125,9.140763673934687,-12.970267358414084,4.370961751430732e-37,4.4531619276516683e-35,73.22061155473885,-1,IM33
head,FBgn0040007,-0.4422215183964031,11.087578659881295,-12.943457743444831,6.043121333730036e-37,6.066227385888415e-35,72.85944038701619,-1,RpL38
head,FBgn0010409,-0.3564047387400944,11.310970719213467,-12.94195187855765,6.1539804345456135e-37,6.087981224088168e-35,72.83698143346167,-1,RpL18A
head,FBgn0014028,1.0164642832325441,4.547958893159491,12.890899647051045,1.1385425802729644e-36,1.1102416647061793e-34,72.35763451795953,1,SdhB
head,FBgn0038858,-0.6729271610724723,5.792887027865532,-12.845526684036424,1.9636791978079127e-36,1.8878977752446214e-34,71.854905712704,-1,CG5793
head,FBgn0030973,0.5877122402144881,6.989090561377891,12.827636121356361,2.433413652651393e-36,2.30701133236089e-34,71.57151624730662,1,CG7332
head,FBgn0033912,-0.382534542750129,11.124717514686061,-12.800354888501234,3.373196724999198e-36,3.1541699787458254e-34,71.15230649093371,-1,RpS23
head,FBgn0030157,-0.7441794761115954,7.183022260725675,-12.74068834245034,6.876019957799507e-36,6.258094964258592e-34,70.55599523266449,-1,CG1468
head,FBgn0005391,-0.9161986797147108,13.07821783557369,-12.750548722921515,6.113753240467019e-36,5.639524272895659e-34,70.53290045774092,-1,Yp2
head,FBgn0032820,-0.9641306917586832,6.790089346242162,-12.682031280259018,1.381040959152134e-35,1.2242838424899307e-33,69.88243679311475,-1,fbp
head,FBgn0033482,1.282907498450704,2.662908817474619,12.70491668944897,1.0524006230189615e-35,9.452219279904514e-34,69.72054113825274,1,CG1371
head,FBgn0267428,-0.43282409995874804,6.5954236578208185,-12.652044704343904,1.970522021296365e-35,1.7244593996626908e-33,69.52549933582469,-1,DIP-lambda
head,FBgn0013325,-0.35367130287302473,10.864670874435125,-12.64620920225283,2.1114809607167327e-35,1.8244264604876477e-33,69.33791480227727,-1,RpL11
head,FBgn0040349,-1.7077784019240205,3.5311465238776085,-12.643021070880357,2.1926808808874139e-35,1.870904961617186e-33,69.27667221989282,-1,CG3699
head,FBgn0022355,-0.89929310799047,10.368288446571814,-12.629279211849868,2.5797279188749606e-35,2.1652637645259106e-33,69.14930447965706,-1,Tsf1
head,FBgn0052549,-0.38967809324717706,6.927099264610492,-12.610564782862344,3.218207304249886e-35,2.6466847058806892e-33,69.02508372298014,-1,Nt5b
head,FBgn0001257,0.6279813081237169,6.97536418438755,12.590201722527128,4.092392625251444e-35,3.325556197615042e-33,68.78545465450622,1,ImpL2
head,FBgn0035076,-1.0941522536318615,4.623966839674751,-12.583343266540437,4.4370620135154653e-35,3.5632218005007726e-33,68.74524919126716,-1,Ance-5
head,FBgn0013702,-1.5130453472514183,1.767734995597213,-12.62858116251412,2.601107950353423e-35,2.1652637645259106e-33,68.45458482176976,-1,trnP
head,FBgn0027885,0.5711249541039747,7.139364036309881,12.531209143800917,8.19431225184146e-35,6.503997143147652e-33,68.08236857672279,1,NA
head,FBgn0046323,0.8908000584256208,2.879622975319635,12.491629287672659,1.3036049826363688e-34,1.0228054725834315e-32,67.53885043836708,1,ORY
head,FBgn0033484,0.4501846835863432,7.601503816121587,12.463426854138023,1.8133749451630486e-34,1.4066019745094283e-32,67.28594137293378,1,CG2269
head,FBgn0259108,0.5606112521287052,7.8792395392512224,12.4148913555742,3.1954168346176032e-34,2.4507770014718832e-32,66.70332635561577,1,futsch
head,FBgn0033132,0.9217866681022908,5.3984852011145215,12.38346834245652,4.606625052654515e-34,3.493869178824413e-32,66.46752747236907,1,Tsp42Ej
head,FBgn0010014,0.5100046024071654,6.6069926009088835,12.345330496906465,7.173360144588432e-34,5.32232134206094e-32,65.97429747401142,1,CanB
head,FBgn0032281,-1.5624849336240079,2.6267086075786086,-12.363783287507326,5.790596704485808e-34,4.343583857672541e-32,65.7240036210996,-1,CG17107
head,FBgn0039241,-1.0030811916697813,5.092990989957847,-12.287381376305833,1.4028328320324447e-33,1.0296491302638136e-31,65.36913187326041,-1,CG11089
head,FBgn0041581,-1.85993340623076,4.359864719258133,-12.273545550427626,1.6458070136358e-33,1.195136029263614e-31,65.16635204585293,-1,AttB
head,FBgn0013467,0.36437376483148043,7.387915334781836,12.249895312695038,2.161755812574032e-33,1.5532784396452992e-31,64.83264812196191,1,igl
head,FBgn0012042,-2.171670959327903,3.855651820167406,-12.218498338617334,3.102585797137397e-33,2.2060677761729034e-31,64.47992911295773,-1,AttA
head,FBgn0021800,0.5170020128658752,7.295408456937806,12.205765918486499,3.591370150976635e-33,2.5272879021202587e-31,64.33019162116493,1,Reph
head,FBgn0039358,0.9098794750615511,4.200276669129186,12.171980423715345,5.2915011058293696e-33,3.685692504937885e-31,64.00967944152666,1,Idh3g
head,FBgn0037537,0.8147719675448393,4.054344225447257,12.124894683693814,9.067591108690087e-33,6.252058273527125e-31,63.45958113568138,1,CG2767
head,FBgn0262559,-0.29626639395108434,9.138031896172887,-12.108532659650297,1.0929322890493956e-32,7.386490896090272e-31,63.178020412249865,-1,Mdh2
head,FBgn0038453,0.8811330631558922,3.7256016417418665,12.082074768761785,1.477534551657841e-32,9.88789298982002e-31,62.92821127166841,1,Arl6IP1
head,FBgn0045063,-0.5144556299399916,5.260961139995928,-12.063644548061086,1.8222436018379257e-32,1.1960225794370847e-30,62.83817310955893,-1,fdl
head,FBgn0261575,-2.051580855652604,2.2648902244533216,-12.108688111962236,1.0909960331441656e-32,7.386490896090272e-31,62.80395703517949,-1,tobi
head,FBgn0000346,0.4508144195444226,6.834862233566335,12.058710197704373,1.9273835516199753e-32,1.2529828688912335e-30,62.7030828561812,1,comt
head,FBgn0064225,-0.3307408227852999,11.76485771541146,-12.06878919539772,1.718689134176902e-32,1.1390069931933526e-30,62.67650878022821,-1,RpL5
head,FBgn0032350,-0.4422938601073163,7.3698461144692615,-11.973976364276897,5.034728110283761e-32,3.2421749132827314e-30,61.72628290246843,-1,CG6287
head,FBgn0037135,0.6255430822978258,5.570267062306909,11.912712320548042,1.0043919501123499e-31,6.407457431277477e-30,61.143068655356515,1,eIF2A
head,FBgn0025626,0.8786382117288687,4.640075036471965,11.885178584433882,1.3685696330353258e-31,8.649866958425123e-30,60.85168265372154,1,CG4281
head,FBgn0029785,-0.32330979724829234,10.461392751448349,-11.819409748013463,2.8584525788468587e-31,1.7900731470833631e-29,59.914121076571675,-1,RpL35
head,FBgn0026721,-0.6279619379570711,6.488859832731156,-11.75231611731549,6.0375195669343485e-31,3.7128025733237714e-29,59.32067448554302,-1,fat-spondin
head,FBgn0261794,0.37313191602653717,7.253194276102057,11.753538200211644,5.956046186275078e-31,3.695997387955789e-29,59.27727419310817,1,kcc
head,FBgn0010774,0.829669108944378,4.361047878312931,11.695088552367606,1.1391264695418953e-30,6.942569000975872e-29,58.74300090363828,1,Ref1
head,FBgn0031560,-0.7421155629402048,6.275978993633875,-11.624559295374965,2.481805046245348e-30,1.4991859509443137e-28,57.94658288628468,-1,CG16713
head,FBgn0264894,0.6809477661225201,4.679916040039619,11.618388395508793,2.6562778199491504e-30,1.5905045964011315e-28,57.92834444823346,1,CG44085
head,FBgn0031478,0.9638526330888988,3.5391607622683874,11.609344806342582,2.9342046786284375e-30,1.7416418379406708e-28,57.694699622563334,1,CG8814
head,FBgn0037374,0.7677982106693491,4.943154585857196,11.58984044205845,3.635777121652912e-30,2.1211807378122034e-28,57.6142585373379,1,jagn
head,FBgn0032021,0.4108555020310183,6.984058708206165,11.59008693721637,3.6259467342988985e-30,2.1211807378122034e-28,57.510883893972434,1,CG7781
head,FBgn0034180,0.5678149164069328,5.876969733336982,11.581768524909162,3.972738422790143e-30,2.2981281757597897e-28,57.482578777672785,1,Ehbp1
head,FBgn0039827,-1.1492885081980395,3.3659339818575758,-11.526934423001032,7.243732642607817e-30,4.15510243852445e-28,56.789759043005446,-1,CG1544
head,FBgn0029891,0.730562352442071,5.095169072167463,11.507353336225991,8.971368164537477e-30,5.103213257594401e-28,56.72578827114475,1,Pink1
head,FBgn0004828,0.339232285623595,10.11236463299242,11.494878677050968,1.0279434079400917e-29,5.798960084792617e-28,56.37118616820891,1,His3.3B
head,FBgn0265577,-2.6088302704448783,3.365314444031165,-11.47733164341402,1.2445736961697982e-29,6.9634918443074115e-28,56.28105975414935,-1,IBIN
head,FBgn0020415,-0.5165428320623828,7.659965776431877,-11.472838819798394,1.3069764256605976e-29,7.253187871186373e-28,56.21196414625044,-1,Idgf2
head,FBgn0264607,0.3602965332198318,7.565804681944184,11.464830883362325,1.4260027935304175e-29,7.849915377934379e-28,56.12100265684951,1,CaMKII
head,FBgn0003231,0.866689636769971,3.7379373454914897,11.45778517064246,1.5395920938145232e-29,8.340679073315823e-28,56.12038975536647,1,ref(2)P
head,FBgn0027111,0.47953742528921417,7.5029515616832185,11.458085559447502,1.5345708385854784e-29,8.340679073315823e-28,56.05738249691649,1,miple1
head,FBgn0010516,-0.3616865098990978,7.637476502196382,-11.398493222761756,2.929590899339995e-29,1.5745974392830556e-27,55.41121916190427,-1,wal
head,FBgn0032886,0.5483825630627832,7.118532027769562,11.396137898557633,3.0052452214589207e-29,1.60264092825614e-27,55.39611903356514,1,CG9328
head,FBgn0034063,-1.097751567927153,3.659882832454887,-11.38046751107353,3.5604049982045634e-29,1.8839786447863837e-27,55.28195645915643,-1,CG8389
head,FBgn0004574,0.4032361418362731,6.847790411569895,11.327607226311452,6.297760215326976e-29,3.281565742734499e-27,54.69715268151447,1,Rop
head,FBgn0033872,0.39033913298109546,8.537869036242371,11.333420025488524,5.915593700607139e-29,3.1061417384880253e-27,54.67966787639712,1,CG6329
head,FBgn0039682,-0.5903961235298727,9.440279080931715,-11.326896602380161,6.346131058235255e-29,3.281718985114686e-27,54.58774141735314,-1,Obp99c
head,FBgn0262782,-0.36807050959318843,8.830522828442485,-11.3187231810569,6.929714302466436e-29,3.556558633732022e-27,54.514465088036566,-1,Mdh1
head,FBgn0039697,-0.3787820876265613,7.59544942026981,-11.306711156701349,7.88535712449193e-29,4.0168244575956655e-27,54.4319387991874,-1,Etfb
head,FBgn0032482,0.5936529077062485,5.344705675497409,11.28957022128294,9.479680010864419e-29,4.7932070929007795e-27,54.38909307152802,1,Pect
head,FBgn0261458,0.8258257830958966,3.7989591049009084,11.243121500792006,1.5594501708782413e-28,7.769932019280931e-27,53.86529261224898,1,capt
head,FBgn0011581,0.5412728223905061,7.7264241710006045,11.246380943156936,1.5060072076922224e-28,7.558827352725816e-27,53.78760770372123,1,Ms
head,FBgn0023458,0.37854871359093245,6.33760796226734,11.1949301611525,2.608777699563276e-28,1.2903997519723857e-26,53.31304864136708,1,Rbcn-3A
head,FBgn0085468,-0.5124040809330959,6.36639798601864,-11.189048411559531,2.77749707067312e-28,1.363970863626958e-26,53.26604131361075,-1,ND-MWFE
head,FBgn0031069,0.8189477738912494,4.131680200301774,11.177092058332025,3.1545727065581757e-28,1.538079521069008e-26,53.20834282668571,1,Abcd3
head,FBgn0086254,-0.6196084729894604,7.063924653590795,-11.17166574619703,3.3420666496571086e-28,1.606545559898551e-26,53.035736412099396,-1,Akr1B
head,FBgn0039722,0.7340812587412548,5.473822165824447,11.1610558775329,3.741206916221253e-28,1.7734360007032135e-26,53.02914058869999,1,Capa
head,FBgn0004516,0.43970615159278914,7.528694445799424,11.168419239101508,3.4594883602430668e-28,1.6513613669244177e-26,52.96862652496815,1,Gad1
head,FBgn0041605,0.36658313405469123,10.220298509792228,11.175386157556895,3.212362318461781e-28,1.5551478855191572e-26,52.96016109219491,1,cpx
head,FBgn0087007,-0.47096607160129134,5.291019622966579,-11.139457351263152,4.705745549996371e-28,2.2152702844327745e-26,52.80274824440027,-1,bbg
head,FBgn0259994,0.3731200415003988,7.318261752177645,11.099331105472677,7.198641051070293e-28,3.3656112201784807e-26,52.25107456547636,1,OtopLa
head,FBgn0023479,-0.4787081376486082,6.996545022499576,-11.09656208895459,7.41257911519996e-28,3.4420588462826483e-26,52.246375379689,-1,teq
head,FBgn0261439,0.406300010696361,7.300260056961825,11.040885727380745,1.3338770360221792e-27,6.15205719451851e-26,51.64583318677131,1,SdhA
head,FBgn0030616,-0.33081549996660264,11.030004505887181,-11.013157695757375,1.78552014154177e-27,8.179839252459142e-26,51.24666012252175,-1,RpL37a
head,FBgn0031432,-1.6931793101974044,2.2372670301088844,-10.968191967399266,2.8612378564449452e-27,1.3020539738728797e-25,50.6494706464368,-1,Cyp309a1
head,FBgn0052068,-0.4702362866803025,6.681173004581321,-10.894188669598314,6.19425217110997e-27,2.8001301536421624e-25,50.17730539885237,-1,Adi1
head,FBgn0261989,-1.4578791652114376,3.7629257880858495,-10.881381791938074,7.076788003339107e-27,3.157265026849199e-25,50.112239920592515,-1,CG42807
head,FBgn0004047,-0.7112916117921486,14.397905890190208,-10.889248568672828,6.520935050896513e-27,2.9284146485144474e-25,49.908092279476854,-1,Yp3
head,FBgn0041579,-2.2731994021019855,3.8955334007494993,-10.855412191572324,9.267327839367053e-27,4.0812116020335165e-25,49.879460029614144,-1,AttC
head,FBgn0263911,-0.37124437481378614,9.274956789390531,-10.857380123108605,9.080047381710983e-27,4.024701521270076e-25,49.6789874544563,-1,COX8
head,FBgn0031285,0.2611555948522035,8.7818254809509515,10.767006295086597,2.311021649747863e-26,1.0112201141781354e-24,48.76562913185574,1,CG3662
head,FBgn0053223,-0.5052428108781315,4.626291637372704,-10.728125749478698,3.4469274518903525e-26,1.4891599232027562e-24,48.606593626160695,-1,CG33223
head,FBgn0042185,0.7734669753212944,4.230149135322502,10.721475991044844,3.690391424682845e-26,1.5843152116279938e-24,48.539707079338925,1,MCU
head,FBgn0033065,-0.6553335769735931,7.56761465654918,-10.738061348824944,3.1125443483164465e-26,1.3532629122043353e-24,48.52193720508129,-1,Cyp6w1
head,FBgn0039685,1.586002019890719,3.9917898303614976,10.717312737715414,3.851423355174219e-26,1.6431134889012011e-24,48.48137103039004,1,Obp99b
head,FBgn0036997,-0.8938324420817558,4.335236854540466,-10.714897310293319,3.948025677350917e-26,1.6738647996023206e-24,48.46818384384386,-1,CG5955
head,FBgn0039543,1.1623419447324999,2.7011649140421543,10.712721352774356,4.037106530485001e-26,1.7010672331537417e-24,48.20646893677969,1,CROT
head,FBgn0061356,-1.0718439183081054,4.766149806606836,-10.66406161759977,6.642238233941133e-26,2.764629157614767e-24,47.96147316249403,-1,Hao
head,FBgn0037607,-0.49715750752889676,7.840342926059505,-10.67338537005725,6.03874721897371e-26,2.5288643261788063e-24,47.85128302484846,-1,CG8036
head,FBgn0022959,0.39601546555952005,8.312369114172323,10.61962135340802,1.0448369518794843e-25,4.322458808199612e-24,47.291141959042875,1,yps
head,FBgn0039674,-0.46536602912985714,6.369039264025432,-10.593378563337556,1.3642156435866778e-25,5.60972047176064e-24,47.14939182420109,-1,CG1907
head,FBgn0051140,0.46587911315488295,7.009985087063568,10.547764331184839,2.165806992328133e-25,8.799880077161808e-24,46.623541707942124,1,CG31140
head,FBgn0040653,-0.8523280741538812,9.18951531302581,-10.550336814428727,2.110178852856303e-25,8.62519811353121e-24,46.57117265854201,-1,Dso1
head,FBgn0026088,0.7487310369066833,4.567038706640821,10.511511459058852,3.1232980752741143e-25,1.2615167255515447e-23,46.44125997765064,1,CG14818
head,FBgn0051326,-0.5021135010662299,6.752421430147676,-10.484256724848782,4.109843970038708e-25,1.6405728034786093e-23,46.031386810274746,-1,CG31326
head,FBgn0267435,0.49699645948439297,8.4226505058372,10.491136422183844,3.834947697298288e-25,1.539844293044595e-23,45.99873793204741,1,chp
head,FBgn0031418,-0.6361441073594367,5.859991991761479,-10.458522188157563,5.322755948998129e-25,2.112391401619839e-23,45.845287791232934,-1,CG3609
head,FBgn0037723,-0.8426280514918503,3.78182718822335,-10.454504609619905,5.541765094480585e-25,2.1865947130014146e-23,45.84238146524942,-1,SpdS
head,FBgn0020626,0.8752677450849049,3.539769905477829,10.44631915274965,6.016001278477456e-25,2.3600703866027078e-23,45.7545616847336,1,Osbp
head,FBgn0051145,0.3929007974391032,7.311961181163194,10.418400613963158,7.956985161292159e-25,3.1036788977703015e-23,45.31191471218338,1,CG31145
head,FBgn0013705,-0.7889246005444646,4.290075949723373,-10.39481251141837,1.007228985152069e-24,3.8625534003640577e-23,45.287246461490604,-1,trnS2
head,FBgn0267430,-0.567249618839753,5.019194848677003,-10.393924500315086,1.0161982502240129e-24,3.875178355323526e-23,45.26068325603961,-1,Pzl
head,FBgn0051451,0.48497491673634663,10.622206066099904,10.411904477356329,8.491106744759942e-25,3.2931985590756454e-23,45.15426811302432,1,lncRNA:CR31451
head,FBgn0000117,0.5335019890539741,5.390664645272329,10.361270110931878,1.4072086486203196e-24,5.336447908601279e-23,44.91173037729776,1,arm
head,FBgn0039239,-1.5292711826333765,1.8583516893281031,-10.396245398397863,9.929214814704325e-25,3.829198888427781e-23,44.89049262924681,-1,CG13641
head,FBgn0003965,-0.7206225010241276,5.468734338742711,-10.339624312260733,1.7452535384700056e-24,6.581823565522795e-23,44.712046345140514,-1,v
head,FBgn0032322,-0.9006469963602566,4.780388149972206,-10.320794674842107,2.104035126575278e-24,7.848165996722868e-23,44.564648898154594,-1,CG16743
head,FBgn0026562,-0.45075719938491865,8.268500244672964,-10.33617267104436,1.8061425472273558e-24,6.774026938117543e-23,44.47506855284303,-1,SPARC
head,FBgn0086675,0.3614949679803843,9.347272851889018,10.293827693096503,2.7485741505889468e-24,1.01966125825653e-22,44.022444564365635,1,fne
head,FBgn0023388,0.37264212460426904,6.391619034967294,10.216140875873931,5.91468402985961e-24,2.182358550693065e-22,43.409198633345156,1,Dap160
head,FBgn0010235,1.0650903682712967,2.3874586887693323,10.203917483292269,6.66952332854799e-24,2.447643346272504e-22,43.189675872236904,1,Klc
head,FBgn0033820,-0.49454760591598834,10.563365438044453,-10.185642229003758,7.979594034937135e-24,2.9127651808813304e-22,42.94244534076216,-1,CG4716
head,FBgn0036622,-0.7332370142360585,4.981240289830042,-10.131068024582323,1.3609046580193608e-23,4.915097987111194e-22,42.718586823899734,-1,Agpat4
head,FBgn0030670,0.3388568000394798,7.66696439151602,10.13209605511262,1.3473194211636727e-23,4.891916153650654e-22,42.5171653637013,1,Pis
head,FBgn0002921,0.29830960976459053,10.74306006853695,10.12558013301919,1.4357556372827636e-23,5.15814104215376e-22,42.3548759653724,1,Atpalpha
head,FBgn0000150,-0.3238556071482641,9.195947605422361,-10.112350441438544,1.6333910403467377e-23,5.837448817490487e-22,42.26826532751626,-1,awd
head,FBgn0026372,0.44906749017589576,8.79707496208257,10.093801700840094,1.9566311008131255e-23,6.956231194869998e-22,42.10314303449405,1,RpL23A
head,FBgn0051712,0.3468457346003335,7.140049643359317,10.056570531860217,2.808825838749809e-23,9.93422029808611e-22,41.82177294821601,1,CG31712
head,FBgn0027579,-0.4337594995899554,6.525183303907348,-10.03989151253922,3.301398870449326e-23,1.1556589071634411e-21,41.70837653808836,-1,mino
head,FBgn0031489,-0.5561729574911336,6.386150404671233,-10.028809186905288,3.675081553553058e-23,1.279903402273121e-21,41.618221600531704,-1,CG17224
head,FBgn0261593,-0.2920579408660693,10.73873672286189,-10.044406012478348,3.1601995495515424e-23,1.1119341301669498e-21,41.57648828456378,-1,NA
head,FBgn0085395,-0.5533595852172675,5.584573746298238,-10.01273856265297,4.2925547506926933e-23,1.479847410516582e-21,41.52144862226794,-1,Shawl
head,FBgn0002593,-0.34373174587790345,11.281174494341908,-10.022717136384475,3.8980448640379735e-23,1.3506626518742745e-21,41.35769171431308,-1,RpLP1
head,FBgn0283450,-0.4417592179859664,5.9216881120108305,-9.993518633427048,5.167206426270595e-23,1.7724297017951298e-21,41.331229326114624,-1,Glo1
head,FBgn0267592,0.6726827247983849,2.334760092903941,9.962792543810023,6.945843959422818e-23,2.3588224311950324e-21,41.094715219537484,1,CCY
head,FBgn0001942,-0.2441429289810042,10.553559727142781,-9.986475001018338,5.530153531234559e-23,1.887441400210355e-21,41.0276781332132,-1,eIF4A
head,FBgn0052528,0.9564977969245119,2.4774621836755317,9.94769866810171,8.029804170990993e-23,2.713437785702204e-21,40.81511098046953,1,parvin
head,FBgn0036566,0.9907758348656976,2.796096335037792,9.922733541299491,1.0202019527239699e-22,3.427453564947132e-21,40.647897355830366,1,ClC-c
head,FBgn0035521,0.3883311645184202,7.127710271157632,9.92231306468377,1.0243195535441179e-22,3.427453564947132e-21,40.54451680539537,1,VhaM9.7-a
head,FBgn0052850,0.5515507093933256,4.666031901626454,9.88290365386433,1.493127891344191e-22,4.9476169836482754e-21,40.37376156558423,1,Rnf11
head,FBgn0041707,0.38420111506817634,8.00217061961033,9.908597752012627,1.168043790766614e-22,3.889300934523369e-21,40.37032567404144,1,7B2
head,FBgn0086450,-0.6599478649977133,5.084745544897709,-9.865507976751768,1.762599660973455e-22,5.7567010936865086e-21,40.193336880066056,-1,su(r)
head,FBgn0000053,-0.7058794109220701,4.768948959517807,-9.857191669619583,1.9079261927995924e-22,6.201668662880961e-21,40.13072937161351,-1,Gart
head,FBgn0003074,-0.3206992434064837,8.125560821315345,-9.87417821671106,1.622758290706939e-22,5.351182653316698e-21,40.037243518120484,-1,Pgi
head,FBgn0030412,0.3277996247914441,7.224023760346084,9.869841703793483,1.6912703997742344e-22,5.550294110028329e-21,40.035328666494536,1,Tomosyn
head,FBgn0261797,0.6026064854750033,4.298693916063424,9.83782434155852,2.2939896667445413e-22,7.386213898678414e-21,39.96065893733432,1,Dhc64C
head,FBgn0016672,0.4153783170374794,6.9227063984465245,9.844844863873163,2.1458404470377763e-22,6.941946394066285e-21,39.82839621921211,1,Ipp
head,FBgn0019940,0.5543771302937817,8.062244827130867,9.83072059094974,2.454202522505783e-22,7.864970149588956e-21,39.628723923906165,1,Rh6
head,FBgn0037199,0.6171079768739585,4.809474069128723,9.796618314454042,3.3915276016516785e-22,1.0717855281886277e-20,39.56892375897379,1,EMC4
head,FBgn0086778,0.42577455752946225,7.482883256615213,9.815829630282465,2.826881857555724e-22,8.975021190546685e-21,39.50937705856363,1,nAChRalpha7
head,FBgn0033268,0.5317976063513736,8.436407427726056,9.818171404387607,2.7647619818364287e-22,8.818815555147413e-21,39.49880710286277,1,Obp44a
head,FBgn0029895,0.4089686206043366,5.969500746768942,9.775614193655294,4.1371854069010176e-22,1.289517241438646e-20,39.24378417219208,1,CG14441
head,FBgn0267385,-0.25887272639403314,9.162148209292228,-9.779845147681325,3.9749582767959004e-22,1.2446360182297622e-20,39.11491242300865,-1,PyK
head,FBgn0040606,-0.6112162723893455,11.686533861275787,-9.783717910600712,3.8319957046855547e-22,1.205401045169751e-20,39.09173459456908,-1,CG6503
head,FBgn0000477,-0.6775847950320859,6.115876206684524,-9.753270083953382,5.109035952826952e-22,1.5780216929410306e-20,39.056212219358535,-1,DNaseII
head,FBgn0041337,-1.357369982719768,2.9133971002101022,-9.74738992508019,5.40035754380464e-22,1.6530421791036086e-20,39.028511197676515,-1,Cyp309a2
head,FBgn0039031,-0.6075725676439987,6.4594429610390565,-9.74784785321326,5.3770915395482355e-22,1.6530421791036086e-20,38.97848211621169,-1,Gbp3
head,FBgn0028325,-0.2654567923784583,7.982609257268483,-9.75796647356042,4.887586666964595e-22,1.516484844940924e-20,38.95285135418809,-1,Pdha
head,FBgn0032285,-0.4330736923374001,11.206873135129678,-9.746073523210242,5.467796760204479e-22,1.6662134234444542e-20,38.74978632465626,-1,CG17108
head,FBgn0022764,0.42988943164484006,5.345428188429575,9.71249211623927,7.500445850250808e-22,2.2654001492837176e-20,38.72287027092334,1,Sin3A
head,FBgn0010473,0.2828053723585233,7.550738263466266,9.722227365039224,6.844390748269018e-22,2.0764360554526362e-20,38.632486170508294,1,tutl
head,FBgn0000318,0.8679591625120917,3.3531833009059753,9.695729745350448,8.779098206964055e-22,2.628338787751607e-20,38.60478139095363,1,cl
head,FBgn0014031,-0.5307231947251818,6.629638250566136,-9.708608121005446,7.779233100352105e-22,2.339253090000153e-20,38.59473863054546,-1,Agxt
head,FBgn0029823,-0.617344550374904,5.742922705230492,-9.67839939878883,1.032804101942655e-21,3.0785680348736085e-20,38.397573648042254,-1,Shmt
head,FBgn0004179,0.3023254469807197,6.929651517932309,9.65874161020746,1.2414416326441878e-21,3.668433153432565e-20,38.091523060314245,1,Csp
head,FBgn0262481,-0.9284319225904518,4.181342975625883,-9.627048985329704,1.6689731981675004e-21,4.827292818089558e-20,38.023504906550826,-1,CG43071
head,FBgn0035422,-0.2911586449941588,10.984085976223888,-9.66116700318799,1.2135984777371278e-21,3.601749221318971e-20,37.9660600095939,-1,RpL28
head,FBgn0039911,0.4245854786357439,6.0919924197848525,9.636882506099303,1.5226917840546166e-21,4.460898763071594e-20,37.965109433763274,1,CG1909
head,FBgn0036165,0.3585833508863612,8.245126207727445,9.646412110006791,1.393064078790421e-21,4.0987307766480235e-20,37.90126341947384,1,chrb
